Season_Yr,Visitor_Team,Visitor_Team_PTS,Home_Team,Home_Team_PTS
2013,Malaga,3,Mallorca,2
2013,Betis Sevilla,0,Rayo Vallecano,3
2013,Atletico Madrid,0,Athletic Bilbao,3
2013,Granada,0,FC Sevilla,3
2013,Athletic Bilbao,2,Valladolid,2
2013,Celta Vigo,0,Osasuna,1
2013,Real Madrid,0,Granada,1
2013,Deportivo,1,Getafe,3
2013,Levante,2,Espanyol,3
2013,Zaragoza,1,Malaga,1
2013,FC Barcelona,1,Valencia,1
2013,Rayo Vallecano,1,FC Sevilla,2
2013,Betis Sevilla,0,Atletico Madrid,1
2013,Mallorca,0,Real Sociedad,3
2013,Malaga,2,Levante,1
2013,FC Sevilla,1,Real Madrid,4
2013,Granada,3,Deportivo,0
2013,Valencia,1,Celta Vigo,0
2013,Osasuna,1,Mallorca,1
2013,Espanyol,4,Athletic Bilbao,0
2013,Getafe,1,FC Barcelona,6
2013,Atletico Madrid,1,Rayo Vallecano,2
2013,Real Sociedad,2,Zaragoza,1
2013,Valladolid,0,Betis Sevilla,0
2013,Deportivo,1,FC Sevilla,3
2013,Zaragoza,0,Osasuna,1
2013,FC Barcelona,2,Granada,1
2013,Celta Vigo,1,Getafe,3
2013,Athletic Bilbao,0,Malaga,1
2013,Mallorca,0,Valencia,2
2013,Atletico Madrid,3,Valladolid,0
2013,Betis Sevilla,0,Espanyol,1
2013,Rayo Vallecano,0,Real Madrid,2
2013,Levante,1,Real Sociedad,1
2013,Real Sociedad,3,Athletic Bilbao,1
2013,FC Sevilla,1,FC Barcelona,2
2013,Real Madrid,2,Deportivo,1
2013,Getafe,3,Mallorca,1
2013,Valencia,2,Zaragoza,2
2013,Malaga,0,Betis Sevilla,3
2013,Granada,1,Celta Vigo,2
2013,Valladolid,2,Rayo Vallecano,1
2013,Espanyol,0,Atletico Madrid,1
2013,Osasuna,2,Levante,0
2013,Zaragoza,0,Getafe,2
2013,Rayo Vallecano,0,Deportivo,0
2013,FC Barcelona,1,Real Madrid,2
2013,Athletic Bilbao,1,Osasuna,0
2013,Levante,2,Valencia,2
2013,Betis Sevilla,3,Real Sociedad,3
2013,Valladolid,0,Espanyol,0
2013,Mallorca,2,Granada,1
2013,Atletico Madrid,0,Malaga,0
2013,Celta Vigo,1,FC Sevilla,4
2013,Osasuna,1,Betis Sevilla,2
2013,Espanyol,0,Rayo Vallecano,2
2013,FC Sevilla,1,Mallorca,2
2013,Deportivo,0,FC Barcelona,2
2013,Malaga,1,Valladolid,1
2013,Getafe,0,Levante,0
2013,Real Madrid,2,Celta Vigo,1
2013,Real Sociedad,1,Atletico Madrid,0
2013,Valencia,0,Athletic Bilbao,1
2013,Granada,0,Zaragoza,0
2013,Celta Vigo,1,Deportivo,3
2013,Mallorca,2,Real Madrid,5
2013,Valladolid,1,Real Sociedad,4
2013,Betis Sevilla,0,Valencia,3
2013,Athletic Bilbao,0,Getafe,1
2013,Rayo Vallecano,1,FC Barcelona,3
2013,Levante,1,Granada,1
2013,Atletico Madrid,2,Osasuna,0
2013,Espanyol,2,Malaga,0
2013,Zaragoza,0,FC Sevilla,4
2013,Real Madrid,1,Zaragoza,1
2013,Malaga,3,Rayo Vallecano,1
2013,FC Barcelona,2,Celta Vigo,2
2013,FC Sevilla,0,Levante,1
2013,Real Sociedad,2,Espanyol,2
2013,Osasuna,3,Valladolid,1
2013,Deportivo,3,Mallorca,2
2013,Valencia,1,Atletico Madrid,1
2013,Granada,0,Athletic Bilbao,1
2013,Getafe,0,Betis Sevilla,0
2013,Betis Sevilla,5,Granada,1
2013,Malaga,2,Real Sociedad,4
2013,Levante,1,Real Madrid,5
2013,Zaragoza,2,Deportivo,3
2013,Mallorca,0,FC Barcelona,5
2013,Rayo Vallecano,2,Celta Vigo,0
2013,Espanyol,2,Osasuna,0
2013,Valladolid,1,Valencia,2
2013,Atletico Madrid,0,Getafe,0
2013,Athletic Bilbao,1,FC Sevilla,2
2013,FC Sevilla,3,Betis Sevilla,3
2013,Deportivo,4,Levante,0
2013,Getafe,1,Valladolid,2
2013,Valencia,3,Espanyol,3
2013,Osasuna,0,Malaga,1
2013,Granada,0,Atletico Madrid,5
2013,Real Madrid,3,Athletic Bilbao,0
2013,FC Barcelona,3,Zaragoza,0
2013,Real Sociedad,2,Rayo Vallecano,0
2013,Celta Vigo,0,Mallorca,1
2013,Rayo Vallecano,1,Mallorca,1
2013,Betis Sevilla,1,Real Madrid,3
2013,Levante,0,FC Barcelona,1
2013,Malaga,1,Valencia,5
2013,Valladolid,1,Granada,1
2013,Atletico Madrid,1,FC Sevilla,0
2013,Espanyol,2,Getafe,0
2013,Athletic Bilbao,1,Deportivo,1
2013,Real Sociedad,0,Osasuna,0
2013,Zaragoza,1,Celta Vigo,2
2013,Osasuna,2,Rayo Vallecano,2
2013,Mallorca,2,Zaragoza,3
2013,Celta Vigo,1,Levante,0
2013,FC Barcelona,2,Athletic Bilbao,2
2013,Real Madrid,2,Atletico Madrid,1
2013,Getafe,1,Malaga,2
2013,Granada,1,Espanyol,0
2013,Valencia,2,Real Sociedad,4
2013,FC Sevilla,1,Valladolid,1
2013,Deportivo,1,Betis Sevilla,1
2013,Athletic Bilbao,1,Celta Vigo,1
2013,Valladolid,3,Real Madrid,4
2013,Atletico Madrid,0,Deportivo,0
2013,Osasuna,0,Valencia,4
2013,Malaga,0,Granada,1
2013,Betis Sevilla,2,FC Barcelona,4
2013,Levante,1,Mallorca,1
2013,Rayo Vallecano,0,Zaragoza,3
2013,Espanyol,0,FC Sevilla,3
2013,Real Sociedad,1,Getafe,2
2013,Malaga,2,Real Madrid,6
2013,Atletico Madrid,3,Celta Vigo,1
2013,Zaragoza,0,Levante,0
2013,Real Madrid,1,Espanyol,1
2013,Mallorca,1,Athletic Bilbao,2
2013,Deportivo,0,Valladolid,1
2013,Getafe,0,Osasuna,1
2013,FC Sevilla,0,Malaga,0
2013,Celta Vigo,0,Betis Sevilla,1
2013,Valencia,4,Rayo Vallecano,0
2013,FC Barcelona,2,Atletico Madrid,1
2013,Granada,2,Real Sociedad,2
2013,Valencia,1,Getafe,0
2013,Osasuna,0,Granada,3
2013,Real Sociedad,2,FC Sevilla,1
2013,Athletic Bilbao,2,Zaragoza,1
2013,Rayo Vallecano,3,Levante,2
2013,Espanyol,0,Deportivo,2
2013,Valladolid,1,FC Barcelona,2
2013,Betis Sevilla,0,Mallorca,1
2013,Mallorca,0,Atletico Madrid,0
2013,Zaragoza,0,Betis Sevilla,4
2013,Celta Vigo,2,Valladolid,0
2013,FC Barcelona,2,Espanyol,0
2013,Real Madrid,3,Real Sociedad,3
2013,FC Sevilla,1,Osasuna,2
2013,Granada,0,Valencia,1
2013,Rayo Vallecano,2,Getafe,1
2013,Deportivo,1,Malaga,3
2013,Levante,1,Athletic Bilbao,0
2013,Valencia,3,FC Sevilla,4
2013,Betis Sevilla,1,Levante,1
2013,Atletico Madrid,3,Zaragoza,1
2013,Valladolid,2,Mallorca,4
2013,Espanyol,0,Celta Vigo,1
2013,Malaga,1,FC Barcelona,4
2013,Osasuna,2,Real Madrid,4
2013,Getafe,0,Granada,2
2013,Athletic Bilbao,2,Rayo Vallecano,2
2013,Real Sociedad,1,Deportivo,0
2014,Getafe,0,Real Sociedad,2
2014,Athletic Bilbao,2,Valladolid,1
2014,Malaga,0,Valencia,1
2014,Levante,0,FC Barcelona,7
2014,Granada,2,Osasuna,1
2014,Real Betis,1,Real Madrid,2
2014,Atletico Madrid,3,FC Sevilla,1
2014,Elche,0,Rayo Vallecano,3
2014,Villarreal,3,Almeria,2
2014,Espanyol,2,Celta Vigo,2
2014,Almeria,2,Getafe,2
2014,Osasuna,0,Athletic Bilbao,2
2014,Real Sociedad,1,Elche,1
2014,Valencia,1,Espanyol,3
2014,Valladolid,1,Villarreal,2
2014,Rayo Vallecano,0,Atletico Madrid,5
2014,FC Barcelona,1,Malaga,0
2014,FC Sevilla,0,Levante,0
2014,Celta Vigo,2,Real Betis,1
2014,Real Madrid,1,Granada,0
2014,Levante,2,Rayo Vallecano,1
2014,Elche,2,Almeria,2
2014,Granada,1,Celta Vigo,1
2014,Getafe,0,Valladolid,1
2014,Villarreal,3,Osasuna,0
2014,Athletic Bilbao,1,Real Madrid,3
2014,Real Betis,0,Espanyol,0
2014,Atletico Madrid,2,Real Sociedad,1
2014,FC Barcelona,3,Valencia,2
2014,Malaga,2,FC Sevilla,2
2014,Almeria,2,Atletico Madrid,4
2014,Real Sociedad,0,Levante,0
2014,FC Sevilla,2,FC Barcelona,3
2014,Real Madrid,2,Villarreal,2
2014,Espanyol,1,Granada,0
2014,Osasuna,1,Getafe,2
2014,Rayo Vallecano,0,Malaga,5
2014,Valencia,1,Real Betis,3
2014,Valladolid,0,Elche,0
2014,Celta Vigo,2,Athletic Bilbao,3
2014,Elche,1,Osasuna,2
2014,Malaga,0,Real Sociedad,0
2014,Levante,2,Almeria,2
2014,FC Barcelona,4,Rayo Vallecano,0
2014,Atletico Madrid,2,Valladolid,0
2014,Granada,0,Real Betis,0
2014,Villarreal,0,Celta Vigo,0
2014,Getafe,1,Real Madrid,4
2014,FC Sevilla,1,Valencia,3
2014,Athletic Bilbao,2,Espanyol,3
2014,Valladolid,1,Levante,1
2014,Real Sociedad,1,FC Barcelona,4
2014,Osasuna,1,Atletico Madrid,2
2014,Almeria,0,Malaga,2
2014,Valencia,1,Granada,0
2014,Rayo Vallecano,1,FC Sevilla,4
2014,Real Madrid,2,Elche,1
2014,Real Betis,1,Athletic Bilbao,2
2014,Celta Vigo,0,Getafe,2
2014,Espanyol,1,Villarreal,2
2014,Malaga,2,Valladolid,2
2014,Rayo Vallecano,0,Valencia,1
2014,FC Barcelona,2,Almeria,0
2014,FC Sevilla,1,Real Sociedad,1
2014,Atletico Madrid,1,Real Madrid,0
2014,Levante,1,Osasuna,0
2014,Elche,1,Celta Vigo,0
2014,Getafe,2,Espanyol,0
2014,Villarreal,0,Real Betis,1
2014,Athletic Bilbao,0,Granada,2
2014,Granada,0,Villarreal,3
2014,Osasuna,1,Malaga,0
2014,Espanyol,1,Elche,2
2014,Real Sociedad,0,Rayo Vallecano,1
2014,Real Madrid,3,Levante,2
2014,Valladolid,1,FC Barcelona,4
2014,Celta Vigo,1,Atletico Madrid,2
2014,Almeria,1,FC Sevilla,2
2014,Real Betis,1,Getafe,3
2014,Valencia,1,Athletic Bilbao,1
2014,Malaga,0,Real Madrid,2
2014,Real Sociedad,2,Valencia,1
2014,FC Barcelona,0,Osasuna,0
2014,Atletico Madrid,0,Espanyol,1
2014,Getafe,2,Granada,0
2014,Rayo Vallecano,1,Almeria,0
2014,Elche,2,Real Betis,1
2014,FC Sevilla,2,Valladolid,2
2014,Levante,1,Celta Vigo,0
2014,Villarreal,0,Athletic Bilbao,2
2014,Valladolid,3,Rayo Vallecano,0
2014,Celta Vigo,5,Malaga,0
2014,Real Madrid,1,FC Barcelona,2
2014,Granada,1,Elche,0
2014,Espanyol,0,Levante,3
2014,Osasuna,1,FC Sevilla,2
2014,Valencia,1,Villarreal,4
2014,Almeria,0,Real Sociedad,3
2014,Real Betis,0,Atletico Madrid,5
2014,Athletic Bilbao,1,Getafe,0
2014,Malaga,0,Espanyol,0
2014,FC Barcelona,3,Celta Vigo,0
2014,Real Sociedad,2,Valladolid,2
2014,Almeria,2,Valencia,1
2014,FC Sevilla,3,Real Madrid,7
2014,Rayo Vallecano,1,Osasuna,3
2014,Atletico Madrid,2,Granada,1
2014,Getafe,2,Villarreal,0
2014,Levante,0,Real Betis,0
2014,Elche,2,Athletic Bilbao,2
2014,Espanyol,0,FC Barcelona,1
2014,Osasuna,0,Real Sociedad,5
2014,Valladolid,0,Almeria,1
2014,Real Madrid,3,Rayo Vallecano,2
2014,Celta Vigo,1,FC Sevilla,0
2014,Valencia,1,Getafe,0
2014,Athletic Bilbao,0,Atletico Madrid,2
2014,Granada,1,Levante,0
2014,Real Betis,2,Malaga,3
2014,Villarreal,1,Elche,0
2014,Almeria,1,Osasuna,0
2014,Malaga,1,Granada,3
2014,Real Sociedad,1,Real Madrid,5
2014,Elche,1,Getafe,1
2014,Levante,1,Athletic Bilbao,2
2014,Rayo Vallecano,2,Celta Vigo,0
2014,FC Sevilla,3,Espanyol,1
2014,Valladolid,2,Valencia,2
2014,Atletico Madrid,1,Villarreal,1
2014,FC Barcelona,4,Real Betis,1
2014,Osasuna,1,Valladolid,0
2014,Granada,0,FC Barcelona,4
2014,Celta Vigo,3,Real Sociedad,4
2014,Real Madrid,5,Almeria,0
2014,Getafe,0,Atletico Madrid,7
2014,Villarreal,3,Levante,0
2014,Espanyol,4,Rayo Vallecano,1
2014,Valencia,1,Elche,2
2014,Real Betis,0,FC Sevilla,4
2014,Athletic Bilbao,2,Malaga,1
2014,Levante,0,Getafe,1
2014,Malaga,1,Villarreal,1
2014,Atletico Madrid,2,Elche,0
2014,Almeria,1,Celta Vigo,3
2014,Valladolid,0,Real Madrid,4
2014,Real Sociedad,2,Espanyol,1
2014,Rayo Vallecano,2,Real Betis,2
2014,FC Sevilla,2,Granada,1
2014,Osasuna,0,Valencia,3
2014,FC Barcelona,0,Athletic Bilbao,1
2014,Elche,1,Levante,2
2014,Real Madrid,2,Osasuna,2
2014,Granada,2,Rayo Vallecano,0
2014,Villarreal,1,FC Barcelona,2
2014,Getafe,0,Malaga,1
2014,Espanyol,0,Almeria,0
2014,Real Betis,1,Real Sociedad,5
2014,Athletic Bilbao,1,FC Sevilla,1
2014,Valencia,0,Atletico Madrid,3
2014,Celta Vigo,0,Valladolid,3
2014,Malaga,1,Elche,0
2014,FC Sevilla,2,Villarreal,1
2014,Almeria,1,Real Betis,0
2014,Levante,2,Atletico Madrid,3
2014,Real Sociedad,3,Granada,1
2014,Valladolid,2,Espanyol,4
2014,FC Barcelona,5,Getafe,2
2014,Rayo Vallecano,1,Athletic Bilbao,2
2014,Real Madrid,3,Valencia,2
2014,Osasuna,1,Celta Vigo,1
2014,Atletico Madrid,1,Malaga,0
2014,Real Betis,0,Valladolid,0
2014,Levante,0,Valencia,2
2014,Granada,0,Almeria,3
2014,Getafe,0,FC Sevilla,3
2014,Elche,0,FC Barcelona,4
2014,Espanyol,0,Osasuna,1
2014,Athletic Bilbao,0,Real Sociedad,2
2014,Celta Vigo,0,Real Madrid,3
2014,Villarreal,5,Rayo Vallecano,2
2014,Valladolid,0,Granada,4
2014,Almeria,1,Athletic Bilbao,6
2014,Valencia,1,Celta Vigo,2
2014,FC Barcelona,0,Atletico Madrid,0
2014,FC Sevilla,1,Elche,1
2014,Rayo Vallecano,1,Getafe,0
2014,Osasuna,2,Real Betis,1
2014,Real Madrid,1,Espanyol,0
2014,Malaga,0,Levante,1
2014,Real Sociedad,1,Villarreal,5
2014,Valencia,0,Malaga,0
2014,Real Madrid,5,Real Betis,0
2014,Rayo Vallecano,0,Elche,2
2014,Osasuna,0,Granada,0
2014,Celta Vigo,0,Espanyol,1
2014,Real Sociedad,2,Getafe,2
2014,Almeria,0,Villarreal,2
2014,FC Barcelona,1,Levante,1
2014,FC Sevilla,1,Atletico Madrid,1
2014,Valladolid,2,Athletic Bilbao,4
2014,Real Betis,2,Celta Vigo,4
2014,Granada,0,Real Madrid,2
2014,Villarreal,0,Valladolid,1
2014,Espanyol,2,Valencia,2
2014,Levante,3,FC Sevilla,2
2014,Getafe,0,Almeria,1
2014,Athletic Bilbao,5,Osasuna,1
2014,Atletico Madrid,4,Rayo Vallecano,2
2014,Malaga,0,FC Barcelona,3
2014,Elche,0,Real Sociedad,4
2014,Celta Vigo,2,Granada,1
2014,Valencia,3,FC Barcelona,2
2014,Rayo Vallecano,0,Levante,0
2014,Valladolid,0,Getafe,0
2014,FC Sevilla,2,Malaga,3
2014,Almeria,0,Elche,1
2014,Espanyol,0,Real Betis,2
2014,Real Sociedad,0,Atletico Madrid,4
2014,Real Madrid,1,Athletic Bilbao,1
2014,Osasuna,1,Villarreal,3
2014,Granada,0,Espanyol,1
2014,Real Betis,0,Valencia,5
2014,Malaga,1,Rayo Vallecano,4
2014,Villarreal,2,Real Madrid,4
2014,Atletico Madrid,0,Almeria,2
2014,Getafe,0,Osasuna,2
2014,Elche,2,Valladolid,2
2014,Levante,0,Real Sociedad,0
2014,FC Barcelona,4,FC Sevilla,1
2014,Athletic Bilbao,0,Celta Vigo,0
2014,Osasuna,0,Elche,0
2014,Valladolid,0,Atletico Madrid,3
2014,Almeria,0,Levante,1
2014,Rayo Vallecano,0,FC Barcelona,6
2014,Celta Vigo,2,Villarreal,0
2014,Real Betis,0,Granada,1
2014,Real Madrid,3,Getafe,0
2014,Espanyol,2,Athletic Bilbao,1
2014,Valencia,0,FC Sevilla,0
2014,Real Sociedad,1,Malaga,0
2014,Levante,1,Valladolid,1
2014,Elche,0,Real Madrid,3
2014,Getafe,1,Celta Vigo,1
2014,FC Barcelona,1,Real Sociedad,3
2014,Malaga,0,Almeria,0
2014,FC Sevilla,1,Rayo Vallecano,0
2014,Athletic Bilbao,2,Real Betis,0
2014,Granada,1,Valencia,2
2014,Atletico Madrid,0,Osasuna,3
2014,Villarreal,2,Espanyol,1
2014,Granada,0,Athletic Bilbao,4
2014,Valladolid,1,Malaga,1
2014,Osasuna,0,Levante,2
2014,Espanyol,0,Getafe,0
2014,Celta Vigo,0,Elche,1
2014,Real Betis,1,Villarreal,1
2014,Real Madrid,2,Atletico Madrid,2
2014,Real Sociedad,0,FC Sevilla,1
2014,Valencia,0,Rayo Vallecano,1
2014,Almeria,1,FC Barcelona,4
2014,FC Barcelona,0,Valladolid,1
2014,Getafe,0,Real Betis,2
2014,Atletico Madrid,2,Celta Vigo,0
2014,Villarreal,0,Granada,2
2014,Elche,1,Espanyol,3
2014,FC Sevilla,3,Almeria,1
2014,Levante,0,Real Madrid,3
2014,Athletic Bilbao,1,Valencia,1
2014,Malaga,2,Osasuna,0
2014,Rayo Vallecano,3,Real Sociedad,2
2014,Granada,3,Getafe,3
2014,Celta Vigo,1,Levante,0
2014,Almeria,1,Rayo Vallecano,3
2014,Real Madrid,1,Malaga,0
2014,Espanyol,0,Atletico Madrid,1
2014,Real Betis,0,Elche,0
2014,Osasuna,0,FC Barcelona,7
2014,Valladolid,1,FC Sevilla,4
2014,Valencia,0,Real Sociedad,1
2014,Athletic Bilbao,1,Villarreal,1
2014,Malaga,2,Celta Vigo,0
2014,Elche,0,Granada,1
2014,Levante,0,Espanyol,0
2014,Rayo Vallecano,1,Valladolid,1
2014,Getafe,0,Athletic Bilbao,1
2014,FC Sevilla,2,Osasuna,1
2014,Atletico Madrid,2,Real Betis,0
2014,Villarreal,1,Valencia,2
2014,FC Barcelona,4,Real Madrid,3
2014,Real Sociedad,3,Almeria,4
2014,Espanyol,2,Malaga,1
2014,Athletic Bilbao,0,Elche,0
2014,Celta Vigo,0,FC Barcelona,3
2014,Osasuna,0,Rayo Vallecano,1
2014,Granada,0,Atletico Madrid,1
2014,Real Madrid,1,FC Sevilla,2
2014,Valladolid,0,Real Sociedad,1
2014,Villarreal,1,Getafe,0
2014,Valencia,2,Almeria,2
2014,Real Betis,3,Levante,1
2014,FC Barcelona,1,Espanyol,0
2014,FC Sevilla,0,Celta Vigo,1
2014,Atletico Madrid,2,Athletic Bilbao,1
2014,Rayo Vallecano,0,Real Madrid,5
2014,Almeria,0,Valladolid,1
2014,Real Sociedad,1,Osasuna,1
2014,Elche,1,Villarreal,1
2014,Getafe,3,Valencia,1
2014,Levante,2,Granada,0
2014,Malaga,2,Real Betis,1
2014,Osasuna,2,Almeria,1
2014,Villarreal,0,Atletico Madrid,1
2014,Real Betis,1,FC Barcelona,3
2014,Real Madrid,4,Real Sociedad,0
2014,Celta Vigo,0,Rayo Vallecano,3
2014,Granada,1,Malaga,4
2014,Getafe,0,Elche,1
2014,Espanyol,1,FC Sevilla,4
2014,Valencia,0,Valladolid,0
2014,Athletic Bilbao,2,Levante,1
2014,Valladolid,0,Osasuna,0
2014,Real Sociedad,2,Celta Vigo,2
2014,Levante,0,Villarreal,1
2014,FC Barcelona,0,Granada,1
2014,Almeria,0,Real Madrid,4
2014,FC Sevilla,2,Real Betis,0
2014,Elche,1,Valencia,2
2014,Atletico Madrid,2,Getafe,0
2014,Rayo Vallecano,2,Espanyol,2
2014,Malaga,0,Athletic Bilbao,3
2014,Elche,0,Atletico Madrid,2
2014,Valencia,1,Osasuna,1
2014,Getafe,0,Levante,0
2014,Espanyol,1,Real Sociedad,2
2014,Celta Vigo,4,Almeria,2
2014,Real Betis,1,Rayo Vallecano,3
2014,Granada,0,FC Sevilla,4
2014,Athletic Bilbao,1,FC Barcelona,2
2014,Villarreal,0,Malaga,2
2014,Levante,1,Elche,1
2014,Rayo Vallecano,3,Granada,0
2014,Malaga,0,Getafe,1
2014,Osasuna,0,Real Madrid,4
2014,Real Sociedad,1,Real Betis,0
2014,Almeria,2,Espanyol,1
2014,Atletico Madrid,1,Valencia,0
2014,FC Sevilla,1,Athletic Bilbao,3
2014,FC Barcelona,3,Villarreal,2
2014,Valladolid,1,Celta Vigo,4
2014,Athletic Bilbao,3,Rayo Vallecano,0
2014,Getafe,2,FC Barcelona,2
2014,Elche,1,Malaga,0
2014,Celta Vigo,2,Osasuna,0
2014,Espanyol,0,Valladolid,1
2014,Real Betis,2,Almeria,3
2014,Atletico Madrid,0,Levante,2
2014,Villarreal,0,FC Sevilla,0
2014,Valencia,2,Real Madrid,2
2014,Granada,1,Real Sociedad,1
2014,Real Madrid,1,Valladolid,1
2014,Rayo Vallecano,0,Villarreal,4
2014,Valencia,0,Levante,2
2014,Real Sociedad,1,Athletic Bilbao,1
2014,Malaga,1,Atletico Madrid,1
2014,FC Sevilla,0,Getafe,1
2014,Real Madrid,0,Celta Vigo,2
2014,Osasuna,1,Espanyol,1
2014,Valladolid,3,Real Betis,4
2014,Almeria,2,Granada,0
2014,FC Barcelona,0,Elche,0
2014,Levante,0,Malaga,1
2014,Espanyol,1,Real Madrid,3
2014,Atletico Madrid,1,FC Barcelona,1
2014,Celta Vigo,1,Valencia,2
2014,Villarreal,2,Real Sociedad,1
2014,Real Betis,1,Osasuna,2
2014,Granada,1,Valladolid,0
2014,Athletic Bilbao,0,Almeria,0
2014,Getafe,2,Rayo Vallecano,1
2014,Elche,1,FC Sevilla,3
2015,Athletic Bilbao,0,Malaga,1
2015,Valencia,1,FC Sevilla,1
2015,Deportivo,1,Granada,2
2015,Espanyol,1,Almeria,1
2015,Real Sociedad,0,Eibar,1
2015,Elche,0,FC Barcelona,3
2015,Getafe,1,Celta Vigo,3
2015,Villarreal,2,Levante,0
2015,Cordoba,0,Real Madrid,2
2015,Atletico Madrid,0,Rayo Vallecano,0
2015,Almeria,0,Getafe,1
2015,Malaga,0,Valencia,3
2015,Celta Vigo,1,Cordoba,1
2015,Levante,0,Athletic Bilbao,3
2015,Eibar,1,Atletico Madrid,2
2015,FC Sevilla,2,Espanyol,1
2015,FC Barcelona,1,Villarreal,0
2015,Rayo Vallecano,2,Deportivo,2
2015,Real Madrid,2,Real Sociedad,4
2015,Granada,1,Elche,1
2015,Cordoba,1,Almeria,1
2015,Athletic Bilbao,0,FC Barcelona,2
2015,Levante,0,Malaga,0
2015,Atletico Madrid,2,Real Madrid,1
2015,Real Sociedad,2,Celta Vigo,2
2015,Elche,3,Rayo Vallecano,2
2015,Espanyol,1,Valencia,3
2015,Getafe,0,FC Sevilla,2
2015,Villarreal,0,Granada,0
2015,Deportivo,1,Eibar,0
2015,Eibar,2,Elche,0
2015,Real Madrid,8,Deportivo,2
2015,Granada,1,Athletic Bilbao,0
2015,Celta Vigo,2,Atletico Madrid,2
2015,Malaga,2,Espanyol,2
2015,Almeria,2,Real Sociedad,1
2015,Rayo Vallecano,2,Villarreal,4
2015,FC Sevilla,3,Cordoba,1
2015,FC Barcelona,5,Levante,0
2015,Valencia,3,Getafe,0
2015,Elche,1,Real Madrid,5
2015,Deportivo,1,Celta Vigo,2
2015,Athletic Bilbao,1,Rayo Vallecano,2
2015,Atletico Madrid,1,Almeria,0
2015,Villarreal,1,Eibar,1
2015,Levante,1,Granada,0
2015,FC Barcelona,0,Malaga,0
2015,Real Sociedad,0,FC Sevilla,1
2015,Getafe,0,Espanyol,2
2015,Cordoba,0,Valencia,3
2015,Celta Vigo,1,Elche,0
2015,Real Madrid,2,Villarreal,0
2015,Granada,0,FC Barcelona,6
2015,FC Sevilla,0,Atletico Madrid,4
2015,Eibar,0,Athletic Bilbao,0
2015,Rayo Vallecano,2,Levante,0
2015,Malaga,0,Getafe,1
2015,Almeria,1,Deportivo,0
2015,Valencia,1,Real Sociedad,1
2015,Espanyol,0,Cordoba,0
2015,Cordoba,1,Getafe,1
2015,Atletico Madrid,1,Valencia,3
2015,FC Barcelona,2,Rayo Vallecano,0
2015,Levante,3,Eibar,3
2015,Granada,1,Malaga,2
2015,Elche,2,Almeria,2
2015,Deportivo,1,FC Sevilla,4
2015,Villarreal,3,Celta Vigo,1
2015,Real Sociedad,0,Espanyol,2
2015,Athletic Bilbao,0,Real Madrid,5
2015,Rayo Vallecano,1,Granada,0
2015,Real Madrid,5,Levante,0
2015,Celta Vigo,1,Athletic Bilbao,1
2015,Eibar,0,FC Barcelona,3
2015,Malaga,2,Cordoba,1
2015,Espanyol,0,Atletico Madrid,2
2015,Valencia,0,Deportivo,3
2015,FC Sevilla,2,Elche,0
2015,Almeria,0,Villarreal,2
2015,Getafe,2,Real Sociedad,1
2015,Levante,0,Celta Vigo,3
2015,Athletic Bilbao,1,Almeria,0
2015,FC Barcelona,1,Real Madrid,3
2015,Elche,1,Valencia,3
2015,Real Sociedad,1,Cordoba,1
2015,Granada,1,Eibar,1
2015,Rayo Vallecano,0,Malaga,4
2015,Deportivo,0,Espanyol,0
2015,Villarreal,1,FC Sevilla,2
2015,Atletico Madrid,1,Getafe,0
2015,Getafe,2,Deportivo,1
2015,Real Madrid,4,Granada,0
2015,Cordoba,2,Atletico Madrid,4
2015,Celta Vigo,1,FC Barcelona,0
2015,Malaga,1,Real Sociedad,0
2015,FC Sevilla,0,Athletic Bilbao,1
2015,Valencia,3,Villarreal,1
2015,Almeria,1,Levante,2
2015,Espanyol,1,Elche,2
2015,Eibar,3,Rayo Vallecano,2
2015,Deportivo,0,Cordoba,0
2015,FC Barcelona,2,Almeria,1
2015,Elche,0,Getafe,0
2015,Rayo Vallecano,1,Real Madrid,5
2015,Eibar,1,Malaga,2
2015,Granada,0,Celta Vigo,0
2015,Levante,1,FC Sevilla,1
2015,Villarreal,1,Espanyol,1
2015,Athletic Bilbao,0,Valencia,0
2015,Atletico Madrid,1,Real Sociedad,2
2015,Espanyol,1,Athletic Bilbao,3
2015,Malaga,1,Atletico Madrid,3
2015,Real Madrid,4,Eibar,0
2015,FC Sevilla,1,FC Barcelona,5
2015,Real Sociedad,0,Deportivo,0
2015,Celta Vigo,0,Rayo Vallecano,1
2015,Valencia,1,Levante,2
2015,Cordoba,2,Elche,2
2015,Getafe,1,Villarreal,2
2015,Almeria,0,Granada,0
2015,Elche,0,Real Sociedad,3
2015,Athletic Bilbao,2,Getafe,1
2015,Levante,1,Espanyol,2
2015,Real Madrid,2,Malaga,1
2015,Eibar,1,Celta Vigo,0
2015,Deportivo,0,Atletico Madrid,2
2015,Granada,1,FC Sevilla,5
2015,Villarreal,2,Cordoba,0
2015,FC Barcelona,1,Valencia,0
2015,Rayo Vallecano,1,Almeria,0
2015,Atletico Madrid,2,Elche,0
2015,Cordoba,1,Athletic Bilbao,0
2015,Celta Vigo,0,Real Madrid,3
2015,Malaga,1,Deportivo,0
2015,FC Sevilla,1,Rayo Vallecano,0
2015,Espanyol,1,FC Barcelona,5
2015,Real Sociedad,0,Villarreal,4
